Subject	Object	IRI	DiseaseLocation	Direct	Inherited
OBA:2043831	level of dimethyladenosine transferase 1, mitochondrial in blood serum	http://purl.obolibrary.org/obo/OBA_2043831		0	0
OBA:2043832	level of dimethyladenosine transferase 2, mitochondrial in blood serum	http://purl.obolibrary.org/obo/OBA_2043832		0	0
OBA:2043833	level of tissue factor pathway inhibitor 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2043833		0	0
OBA:2043834	level of transferrin receptor protein 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2043834		0	0
OBA:2043835	level of homeobox protein TGIF2 in blood serum	http://purl.obolibrary.org/obo/OBA_2043835		0	0
OBA:2043836	level of homeobox protein TGIF2LX in blood serum	http://purl.obolibrary.org/obo/OBA_2043836		0	0
OBA:2043837	level of homeobox protein TGIF2LY in blood serum	http://purl.obolibrary.org/obo/OBA_2043837		0	0
OBA:2043838	level of protein-glutamine gamma-glutamyltransferase K in blood serum	http://purl.obolibrary.org/obo/OBA_2043838		0	0
OBA:2043839	level of protein-glutamine gamma-glutamyltransferase 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2043839		0	0
OBA:2043840	level of protein-glutamine gamma-glutamyltransferase 4 in blood serum	http://purl.obolibrary.org/obo/OBA_2043840		0	0
OBA:2043841	level of acyl-coenzyme A thioesterase THEM4 in blood serum	http://purl.obolibrary.org/obo/OBA_2043841		0	0
OBA:2043842	level of THO complex subunit 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043842		0	0
OBA:2043843	level of thimet oligopeptidase in blood serum	http://purl.obolibrary.org/obo/OBA_2043843		0	0
OBA:2043844	level of thyroid hormone receptor beta in blood serum	http://purl.obolibrary.org/obo/OBA_2043844		0	0
OBA:2043845	level of thiamine-triphosphatase in blood serum	http://purl.obolibrary.org/obo/OBA_2043845		0	0
OBA:2043846	level of thymocyte nuclear protein 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043846		0	0
OBA:2043847	level of nucleolysin TIAR in blood serum	http://purl.obolibrary.org/obo/OBA_2043847		0	0
OBA:2043848	level of Rho guanine nucleotide exchange factor TIAM1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043848		0	0
OBA:2043849	level of Rho guanine nucleotide exchange factor TIAM2 in blood serum	http://purl.obolibrary.org/obo/OBA_2043849		0	0
OBA:2043850	level of T cell immunoreceptor with Ig and ITIM domains in blood serum	http://purl.obolibrary.org/obo/OBA_2043850		0	0
OBA:2043851	level of protein timeless in blood serum	http://purl.obolibrary.org/obo/OBA_2043851		0	0
OBA:2043852	level of mitochondrial import inner membrane translocase subunit Tim10 in blood serum	http://purl.obolibrary.org/obo/OBA_2043852		0	0
OBA:2043853	level of mitochondrial import inner membrane translocase subunit Tim13 in blood serum	http://purl.obolibrary.org/obo/OBA_2043853		0	0
OBA:2043854	level of mitochondrial import inner membrane translocase subunit Tim23 in blood serum	http://purl.obolibrary.org/obo/OBA_2043854		0	0
OBA:2043855	level of mitochondrial import inner membrane translocase subunit TIM50 in blood serum	http://purl.obolibrary.org/obo/OBA_2043855		0	0
OBA:2043856	level of metalloproteinase inhibitor 4 in blood serum	http://purl.obolibrary.org/obo/OBA_2043856		0	0
OBA:2043857	level of tubulointerstitial nephritis antigen-like in blood serum	http://purl.obolibrary.org/obo/OBA_2043857		0	0
OBA:2043858	level of TERF1-interacting nuclear factor 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2043858		0	0
OBA:2043859	level of TIMELESS-interacting protein in blood serum	http://purl.obolibrary.org/obo/OBA_2043859		0	0
OBA:2043860	level of TIP41-like protein in blood serum	http://purl.obolibrary.org/obo/OBA_2043860		0	0
OBA:2043861	level of tight junction protein ZO-1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043861		0	0
OBA:2043862	level of thymidine kinase 2, mitochondrial in blood serum	http://purl.obolibrary.org/obo/OBA_2043862		0	0
OBA:2043863	level of serine/threonine-protein kinase tousled-like 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043863		0	0
OBA:2043864	level of tolloid-like protein 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043864		0	0
OBA:2043865	level of talin-2 in blood serum	http://purl.obolibrary.org/obo/OBA_2043865		0	0
OBA:2043866	level of TM2 domain-containing protein 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043866		0	0
OBA:2043867	level of transmembrane emp24 domain-containing protein 10 in blood serum	http://purl.obolibrary.org/obo/OBA_2043867		0	0
OBA:2043868	level of transmembrane emp24 domain-containing protein 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2043868		0	0
OBA:2043869	level of transmembrane emp24 domain-containing protein 4 in blood serum	http://purl.obolibrary.org/obo/OBA_2043869		0	0
OBA:2043870	level of tomoregulin-1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043870		0	0
OBA:2043871	level of transmembrane protein 132A in blood serum	http://purl.obolibrary.org/obo/OBA_2043871		0	0
OBA:2043872	level of transmembrane protein 132D in blood serum	http://purl.obolibrary.org/obo/OBA_2043872		0	0
OBA:2043873	level of trimeric intracellular cation channel type B in blood serum	http://purl.obolibrary.org/obo/OBA_2043873		0	0
OBA:2043874	level of macoilin in blood serum	http://purl.obolibrary.org/obo/OBA_2043874		0	0
OBA:2043875	level of transmembrane protein 59-like in blood serum	http://purl.obolibrary.org/obo/OBA_2043875		0	0
OBA:2043876	level of transmembrane protein 70, mitochondrial in blood serum	http://purl.obolibrary.org/obo/OBA_2043876		0	0
OBA:2043877	level of tropomodulin-1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043877		0	0
OBA:2043878	level of tropomodulin-2 in blood serum	http://purl.obolibrary.org/obo/OBA_2043878		0	0
OBA:2043879	level of tropomodulin-3 in blood serum	http://purl.obolibrary.org/obo/OBA_2043879		0	0
OBA:2043880	level of tropomodulin-4 in blood serum	http://purl.obolibrary.org/obo/OBA_2043880		0	0
OBA:2043881	level of transmembrane protease serine 11A in blood serum	http://purl.obolibrary.org/obo/OBA_2043881		0	0
OBA:2043882	level of transmembrane protease serine 11B in blood serum	http://purl.obolibrary.org/obo/OBA_2043882		0	0
OBA:2043883	level of transmembrane protease serine 11D in blood serum	http://purl.obolibrary.org/obo/OBA_2043883		0	0
OBA:2043884	level of transmembrane protease serine 5 in blood serum	http://purl.obolibrary.org/obo/OBA_2043884		0	0
OBA:2043885	level of transmembrane protease serine 6 in blood serum	http://purl.obolibrary.org/obo/OBA_2043885		0	0
OBA:2043886	level of transmembrane and ubiquitin-like domain-containing protein 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043886		0	0
OBA:2043887	level of BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2043887		0	0
OBA:2043888	level of tumor necrosis factor alpha-induced protein 3 in blood serum	http://purl.obolibrary.org/obo/OBA_2043888		0	0
OBA:2043889	level of tumor necrosis factor alpha-induced protein 8 in blood serum	http://purl.obolibrary.org/obo/OBA_2043889		0	0
OBA:2043890	level of TNFAIP3-interacting protein 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043890		0	0
OBA:2043891	level of poly [ADP-ribose] polymerase tankyrase-1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043891		0	0
OBA:2043892	level of tenomodulin in blood serum	http://purl.obolibrary.org/obo/OBA_2043892		0	0
OBA:2043893	level of troponin T, cardiac muscle in blood serum	http://purl.obolibrary.org/obo/OBA_2043893		0	0
OBA:2043894	level of trinucleotide repeat-containing gene 6B protein in blood serum	http://purl.obolibrary.org/obo/OBA_2043894		0	0
OBA:2043895	level of tensin-4 in blood serum	http://purl.obolibrary.org/obo/OBA_2043895		0	0
OBA:2043896	level of tenascin-X in blood serum	http://purl.obolibrary.org/obo/OBA_2043896		0	0
OBA:2043897	level of Toll-interacting protein in blood serum	http://purl.obolibrary.org/obo/OBA_2043897		0	0
OBA:2043898	level of target of Myb1 membrane trafficking protein in blood serum	http://purl.obolibrary.org/obo/OBA_2043898		0	0
OBA:2043899	level of TOM1-like protein 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043899		0	0
OBA:2043900	level of TOM1-like protein 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2043900		0	0
OBA:2043901	level of mitochondrial import receptor subunit TOM20 in blood serum	http://purl.obolibrary.org/obo/OBA_2043901		0	0
OBA:2043902	level of DNA topoisomerase 2-binding protein 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043902		0	0
OBA:2043903	level of torsin-1A-interacting protein 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2043903		0	0
OBA:2043904	level of tumor protein p53-inducible protein 11 in blood serum	http://purl.obolibrary.org/obo/OBA_2043904		0	0
OBA:2043905	level of tumor protein p53-inducible protein 13 in blood serum	http://purl.obolibrary.org/obo/OBA_2043905		0	0
OBA:2043906	level of tumor protein 63 in blood serum	http://purl.obolibrary.org/obo/OBA_2043906		0	0
OBA:2043907	level of tumor protein D53 in blood serum	http://purl.obolibrary.org/obo/OBA_2043907		0	0
OBA:2043908	level of tumor protein D54 in blood serum	http://purl.obolibrary.org/obo/OBA_2043908		0	0
OBA:2043909	level of tryptophan 5-hydroxylase 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043909		0	0
OBA:2043910	level of thiamin pyrophosphokinase 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043910		0	0
OBA:2043911	level of tropomyosin alpha-3 chain in blood serum	http://purl.obolibrary.org/obo/OBA_2043911		0	0
OBA:2043912	level of thiopurine S-methyltransferase in blood serum	http://purl.obolibrary.org/obo/OBA_2043912		0	0
OBA:2043913	level of tripeptidyl-peptidase 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043913		0	0
OBA:2043914	level of tripeptidyl-peptidase 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2043914		0	0
OBA:2043915	level of tubulin polymerization-promoting protein in blood serum	http://purl.obolibrary.org/obo/OBA_2043915		0	0
OBA:2043916	level of EKC/KEOPS complex subunit TPRKB in blood serum	http://purl.obolibrary.org/obo/OBA_2043916		0	0
OBA:2043917	level of protein-tyrosine sulfotransferase 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043917		0	0
OBA:2043918	level of protein-tyrosine sulfotransferase 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2043918		0	0
OBA:2043919	level of trafficking protein particle complex subunit 3 in blood serum	http://purl.obolibrary.org/obo/OBA_2043919		0	0
OBA:2043920	level of trafficking protein particle complex subunit 4 in blood serum	http://purl.obolibrary.org/obo/OBA_2043920		0	0
OBA:2043921	level of trafficking protein particle complex subunit 5 in blood serum	http://purl.obolibrary.org/obo/OBA_2043921		0	0
OBA:2043922	level of trafficking protein particle complex subunit 6A in blood serum	http://purl.obolibrary.org/obo/OBA_2043922		0	0
OBA:2043923	level of trafficking protein particle complex subunit 6B in blood serum	http://purl.obolibrary.org/obo/OBA_2043923		0	0
OBA:2043924	level of T-cell receptor-associated transmembrane adapter 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043924		0	0
OBA:2043925	level of tRNA (cytosine-5-)-methyltransferase in blood serum	http://purl.obolibrary.org/obo/OBA_2043925		0	0
OBA:2043926	level of triggering receptor expressed on myeloid cells 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043926		0	0
OBA:2043927	level of triggering receptor expressed on myeloid cells 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2043927		0	0
OBA:2043928	level of trem-like transcript 2 protein in blood serum	http://purl.obolibrary.org/obo/OBA_2043928		0	0
OBA:2043929	level of three prime repair exonuclease 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2043929		0	0
OBA:2043930	level of pro-thyrotropin-releasing hormone in blood serum	http://purl.obolibrary.org/obo/OBA_2043930		0	0
OBA:2043931	level of TP53-regulated inhibitor of apoptosis 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043931		0	0
OBA:2043932	level of tribbles homolog 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2043932		0	0
OBA:2043933	level of E3 ubiquitin-protein ligase TRIM21 in blood serum	http://purl.obolibrary.org/obo/OBA_2043933		0	0
OBA:2043934	level of zinc finger protein RFP in blood serum	http://purl.obolibrary.org/obo/OBA_2043934		0	0
OBA:2043935	level of transcription intermediary factor 1-beta in blood serum	http://purl.obolibrary.org/obo/OBA_2043935		0	0
OBA:2043936	level of tripartite motif-containing protein 54 in blood serum	http://purl.obolibrary.org/obo/OBA_2043936		0	0
OBA:2043937	level of tripartite motif-containing protein 55 in blood serum	http://purl.obolibrary.org/obo/OBA_2043937		0	0
OBA:2043938	level of E3 ubiquitin-protein ligase TRIM9 in blood serum	http://purl.obolibrary.org/obo/OBA_2043938		0	0
OBA:2043939	level of triple functional domain protein in blood serum	http://purl.obolibrary.org/obo/OBA_2043939		0	0
OBA:2043940	level of Cdc42-interacting protein 4 in blood serum	http://purl.obolibrary.org/obo/OBA_2043940		0	0
OBA:2043941	level of tRNA (adenine-N(1)-)-methyltransferase non-catalytic subunit TRM6 in blood serum	http://purl.obolibrary.org/obo/OBA_2043941		0	0
OBA:2043942	level of potential tRNA (adenine-N(1)-)-methyltransferase catalytic subunit TRMT61B in blood serum	http://purl.obolibrary.org/obo/OBA_2043942		0	0
OBA:2043943	level of tRNA 2'-phosphotransferase 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043943		0	0
OBA:2043944	level of TSC22 domain family protein 3 in blood serum	http://purl.obolibrary.org/obo/OBA_2043944		0	0
OBA:2043945	level of tRNA-splicing endonuclease subunit Sen15 in blood serum	http://purl.obolibrary.org/obo/OBA_2043945		0	0
OBA:2043946	level of tRNA-splicing endonuclease subunit Sen34 in blood serum	http://purl.obolibrary.org/obo/OBA_2043946		0	0
OBA:2043947	level of tumor susceptibility gene 101 protein in blood serum	http://purl.obolibrary.org/obo/OBA_2043947		0	0
OBA:2043948	level of centrosomal protein of 41 kDa in blood serum	http://purl.obolibrary.org/obo/OBA_2043948		0	0
OBA:2043949	level of translin in blood serum	http://purl.obolibrary.org/obo/OBA_2043949		0	0
OBA:2043950	level of protein TSPEAR in blood serum	http://purl.obolibrary.org/obo/OBA_2043950		0	0
OBA:2043951	level of protein TSSC4 in blood serum	http://purl.obolibrary.org/obo/OBA_2043951		0	0
OBA:2043952	level of testis-specific serine/threonine-protein kinase 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043952		0	0
OBA:2043953	level of testis-specific serine/threonine-protein kinase 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2043953		0	0
OBA:2043954	level of thiosulfate sulfurtransferase in blood serum	http://purl.obolibrary.org/obo/OBA_2043954		0	0
OBA:2043955	level of GDP-L-fucose synthetase in blood serum	http://purl.obolibrary.org/obo/OBA_2043955		0	0
OBA:2043956	level of tubulin--tyrosine ligase in blood serum	http://purl.obolibrary.org/obo/OBA_2043956		0	0
OBA:2043957	level of tubulin--tyrosine ligase-like protein 12 in blood serum	http://purl.obolibrary.org/obo/OBA_2043957		0	0
OBA:2043958	level of titin in blood serum	http://purl.obolibrary.org/obo/OBA_2043958		0	0
OBA:2043959	level of alpha-tocopherol transfer protein-like in blood serum	http://purl.obolibrary.org/obo/OBA_2043959		0	0
OBA:2043960	level of tuftelin in blood serum	http://purl.obolibrary.org/obo/OBA_2043960		0	0
OBA:2043961	level of tubby-related protein 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043961		0	0
OBA:2043962	level of twinfilin-1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043962		0	0
OBA:2043963	level of twinfilin-2 in blood serum	http://purl.obolibrary.org/obo/OBA_2043963		0	0
OBA:2043964	level of twisted gastrulation protein homolog 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043964		0	0
OBA:2043965	level of thioredoxin in blood serum	http://purl.obolibrary.org/obo/OBA_2043965		0	0
OBA:2043966	level of thioredoxin-related transmembrane protein 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043966		0	0
OBA:2043967	level of protein disulfide-isomerase TXNDC10 in blood serum	http://purl.obolibrary.org/obo/OBA_2043967		0	0
OBA:2043968	level of thioredoxin domain-containing protein 3 in blood serum	http://purl.obolibrary.org/obo/OBA_2043968		0	0
OBA:2043969	level of thioredoxin domain-containing protein 5 in blood serum	http://purl.obolibrary.org/obo/OBA_2043969		0	0
OBA:2043970	level of thioredoxin-interacting protein in blood serum	http://purl.obolibrary.org/obo/OBA_2043970		0	0
OBA:2043971	level of thioredoxin-like protein 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043971		0	0
OBA:2043972	level of thioredoxin-like protein 4A in blood serum	http://purl.obolibrary.org/obo/OBA_2043972		0	0
OBA:2043973	level of thioredoxin-like protein 4B in blood serum	http://purl.obolibrary.org/obo/OBA_2043973		0	0
OBA:2043974	level of thioredoxin reductase 1, cytoplasmic in blood serum	http://purl.obolibrary.org/obo/OBA_2043974		0	0
OBA:2043975	level of thymidine phosphorylase in blood serum	http://purl.obolibrary.org/obo/OBA_2043975		0	0
OBA:2043976	level of 5,6-dihydroxyindole-2-carboxylic acid oxidase in blood serum	http://purl.obolibrary.org/obo/OBA_2043976		0	0
OBA:2043977	level of tRNA wybutosine-synthesizing protein 3 in blood serum	http://purl.obolibrary.org/obo/OBA_2043977		0	0
OBA:2043978	level of splicing factor U2AF 65 kDa subunit in blood serum	http://purl.obolibrary.org/obo/OBA_2043978		0	0
OBA:2043979	level of UDP-N-acetylhexosamine pyrophosphorylase in blood serum	http://purl.obolibrary.org/obo/OBA_2043979		0	0
OBA:2043980	level of ubiquitin-like modifier-activating enzyme 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043980		0	0
OBA:2043981	level of NEDD8-activating enzyme E1 catalytic subunit in blood serum	http://purl.obolibrary.org/obo/OBA_2043981		0	0
OBA:2043982	level of ubiquitin-like modifier-activating enzyme 5 in blood serum	http://purl.obolibrary.org/obo/OBA_2043982		0	0
OBA:2043983	level of ubiquitin-like modifier-activating enzyme 6 in blood serum	http://purl.obolibrary.org/obo/OBA_2043983		0	0
OBA:2043984	level of ubiquitin-like modifier-activating enzyme 7 in blood serum	http://purl.obolibrary.org/obo/OBA_2043984		0	0
OBA:2043985	level of ubiquitin-associated domain-containing protein 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043985		0	0
OBA:2043986	level of ubiquitin-associated and SH3 domain-containing protein A in blood serum	http://purl.obolibrary.org/obo/OBA_2043986		0	0
OBA:2043987	level of ubiquitin-associated and SH3 domain-containing protein B in blood serum	http://purl.obolibrary.org/obo/OBA_2043987		0	0
OBA:2043988	level of ubiquitin D in blood serum	http://purl.obolibrary.org/obo/OBA_2043988		0	0
OBA:2043989	level of ubiquitin-conjugating enzyme E2 A in blood serum	http://purl.obolibrary.org/obo/OBA_2043989		0	0
OBA:2043990	level of ubiquitin-conjugating enzyme E2 B in blood serum	http://purl.obolibrary.org/obo/OBA_2043990		0	0
OBA:2043991	level of ubiquitin-conjugating enzyme E2 C in blood serum	http://purl.obolibrary.org/obo/OBA_2043991		0	0
OBA:2043992	level of ubiquitin-conjugating enzyme E2 D2 in blood serum	http://purl.obolibrary.org/obo/OBA_2043992		0	0
OBA:2043993	level of ubiquitin-conjugating enzyme E2 E1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043993		0	0
OBA:2043994	level of ubiquitin-conjugating enzyme E2 E3 in blood serum	http://purl.obolibrary.org/obo/OBA_2043994		0	0
OBA:2043995	level of ubiquitin-conjugating enzyme E2 G1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043995		0	0
OBA:2043996	level of ubiquitin-conjugating enzyme E2 H in blood serum	http://purl.obolibrary.org/obo/OBA_2043996		0	0
OBA:2043997	level of ubiquitin-conjugating enzyme E2 J1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043997		0	0
OBA:2043998	level of ubiquitin-conjugating enzyme E2 K in blood serum	http://purl.obolibrary.org/obo/OBA_2043998		0	0
OBA:2043999	level of NEDD8-conjugating enzyme Ubc12 in blood serum	http://purl.obolibrary.org/obo/OBA_2043999		0	0
OBA:2044000	level of ubiquitin-conjugating enzyme E2 Q1 in blood serum	http://purl.obolibrary.org/obo/OBA_2044000		0	0
OBA:2044001	level of ubiquitin-conjugating enzyme E2 Q2 in blood serum	http://purl.obolibrary.org/obo/OBA_2044001		0	0
OBA:2044002	level of ubiquitin-conjugating enzyme E2 R2 in blood serum	http://purl.obolibrary.org/obo/OBA_2044002		0	0
OBA:2044003	level of ubiquitin-conjugating enzyme E2 S in blood serum	http://purl.obolibrary.org/obo/OBA_2044003		0	0
OBA:2044004	level of ubiquitin-conjugating enzyme E2 T in blood serum	http://purl.obolibrary.org/obo/OBA_2044004		0	0
OBA:2044005	level of ubiquitin-conjugating enzyme E2 variant 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2044005		0	0
OBA:2044006	level of ubiquitin-conjugating enzyme E2 Z in blood serum	http://purl.obolibrary.org/obo/OBA_2044006		0	0
OBA:2044007	level of ubiquitin-protein ligase E3A in blood serum	http://purl.obolibrary.org/obo/OBA_2044007		0	0
OBA:2044008	level of ubiquitin-like protein 3 in blood serum	http://purl.obolibrary.org/obo/OBA_2044008		0	0
OBA:2044009	level of ubiquitin-like protein 4A in blood serum	http://purl.obolibrary.org/obo/OBA_2044009		0	0
OBA:2044010	level of ubiquitin-like protein 7 in blood serum	http://purl.obolibrary.org/obo/OBA_2044010		0	0
OBA:2044011	level of ubiquitin-like domain-containing CTD phosphatase 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2044011		0	0
OBA:2044012	level of ubiquilin-2 in blood serum	http://purl.obolibrary.org/obo/OBA_2044012		0	0
OBA:2044013	level of ubiquilin-3 in blood serum	http://purl.obolibrary.org/obo/OBA_2044013		0	0
OBA:2044014	level of ubiquilin-4 in blood serum	http://purl.obolibrary.org/obo/OBA_2044014		0	0
OBA:2044015	level of UBX domain-containing protein 2B in blood serum	http://purl.obolibrary.org/obo/OBA_2044015		0	0
OBA:2044016	level of ubiquitin carboxyl-terminal hydrolase isozyme L5 in blood serum	http://purl.obolibrary.org/obo/OBA_2044016		0	0
OBA:2044017	level of uridine-cytidine kinase 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2044017		0	0
OBA:2044018	level of unique cartilage matrix-associated protein in blood serum	http://purl.obolibrary.org/obo/OBA_2044018		0	0
OBA:2044019	level of urocortin-3 in blood serum	http://purl.obolibrary.org/obo/OBA_2044019		0	0
OBA:2044020	level of ubiquitin recognition factor in ER-associated degradation protein 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2044020		0	0
OBA:2044021	level of UDP-glucose 6-dehydrogenase in blood serum	http://purl.obolibrary.org/obo/OBA_2044021		0	0
OBA:2044022	level of UTP--glucose-1-phosphate uridylyltransferase in blood serum	http://purl.obolibrary.org/obo/OBA_2044022		0	0
OBA:2044023	level of UDP-glucuronosyltransferase 1A1 in blood serum	http://purl.obolibrary.org/obo/OBA_2044023		0	0
OBA:2044024	level of UDP-glucuronosyltransferase 1-6 in blood serum	http://purl.obolibrary.org/obo/OBA_2044024		0	0
OBA:2044025	level of UDP-glucuronosyltransferase 1A8 in blood serum	http://purl.obolibrary.org/obo/OBA_2044025		0	0
OBA:2044026	level of UDP-glucuronosyltransferase 2A1 in blood serum	http://purl.obolibrary.org/obo/OBA_2044026		0	0
OBA:2044027	level of UDP-glucuronosyltransferase 2B15 in blood serum	http://purl.obolibrary.org/obo/OBA_2044027		0	0
OBA:2044028	level of UL16-binding protein 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2044028		0	0
OBA:2044029	level of UL16-binding protein 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2044029		0	0
OBA:2044030	level of UL16-binding protein 3 in blood serum	http://purl.obolibrary.org/obo/OBA_2044030		0	0
OBA:2044031	level of serine/threonine-protein kinase ULK3 in blood serum	http://purl.obolibrary.org/obo/OBA_2044031		0	0
OBA:2044032	level of uromodulin-like 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2044032		0	0
OBA:2044033	level of protein unc-119 homolog B in blood serum	http://purl.obolibrary.org/obo/OBA_2044033		0	0
OBA:2044034	level of protein unc-13 homolog A in blood serum	http://purl.obolibrary.org/obo/OBA_2044034		0	0
OBA:2044035	level of protein unc-13 homolog D in blood serum	http://purl.obolibrary.org/obo/OBA_2044035		0	0
OBA:2044036	level of protein unc-45 homolog A in blood serum	http://purl.obolibrary.org/obo/OBA_2044036		0	0
OBA:2044037	level of netrin receptor UNC5A in blood serum	http://purl.obolibrary.org/obo/OBA_2044037		0	0
OBA:2044038	level of netrin receptor UNC5B in blood serum	http://purl.obolibrary.org/obo/OBA_2044038		0	0
OBA:2044039	level of protein unc-93 homolog B1 in blood serum	http://purl.obolibrary.org/obo/OBA_2044039		0	0
OBA:2044040	level of uracil-DNA glycosylase in blood serum	http://purl.obolibrary.org/obo/OBA_2044040		0	0
OBA:2044041	level of beta-ureidopropionase in blood serum	http://purl.obolibrary.org/obo/OBA_2044041		0	0
OBA:2044042	level of uridine phosphorylase 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2044042		0	0
OBA:2044043	level of uridine phosphorylase 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2044043		0	0
OBA:2044044	level of uracil phosphoribosyltransferase in blood serum	http://purl.obolibrary.org/obo/OBA_2044044		0	0
OBA:2044045	level of cytochrome b-c1 complex subunit 7 in blood serum	http://purl.obolibrary.org/obo/OBA_2044045		0	0
OBA:2044046	level of uroporphyrinogen decarboxylase in blood serum	http://purl.obolibrary.org/obo/OBA_2044046		0	0
OBA:2044047	level of uroporphyrinogen-III synthase in blood serum	http://purl.obolibrary.org/obo/OBA_2044047		0	0
OBA:2044048	level of upstream stimulatory factor 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2044048		0	0
OBA:2044049	level of upstream stimulatory factor 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2044049		0	0
OBA:2044050	level of harmonin in blood serum	http://purl.obolibrary.org/obo/OBA_2044050		0	0
OBA:2044051	level of general vesicular transport factor p115 in blood serum	http://purl.obolibrary.org/obo/OBA_2044051		0	0
OBA:2044052	level of ubiquitin carboxyl-terminal hydrolase 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2044052		0	0
OBA:2044053	level of ubiquitin carboxyl-terminal hydrolase 10 in blood serum	http://purl.obolibrary.org/obo/OBA_2044053		0	0
OBA:2044054	level of ubiquitin carboxyl-terminal hydrolase 11 in blood serum	http://purl.obolibrary.org/obo/OBA_2044054		0	0
OBA:2044055	level of ubiquitin carboxyl-terminal hydrolase 12 in blood serum	http://purl.obolibrary.org/obo/OBA_2044055		0	0
OBA:2044056	level of ubiquitin carboxyl-terminal hydrolase 14 in blood serum	http://purl.obolibrary.org/obo/OBA_2044056		0	0
OBA:2044057	level of ubiquitin carboxyl-terminal hydrolase 15 in blood serum	http://purl.obolibrary.org/obo/OBA_2044057		0	0
OBA:2044058	level of ubiquitin carboxyl-terminal hydrolase 19 in blood serum	http://purl.obolibrary.org/obo/OBA_2044058		0	0
OBA:2044059	level of ubiquitin carboxyl-terminal hydrolase 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2044059		0	0
OBA:2044060	level of ubiquitin carboxyl-terminal hydrolase 21 in blood serum	http://purl.obolibrary.org/obo/OBA_2044060		0	0
OBA:2044061	level of ubiquitin carboxyl-terminal hydrolase 22 in blood serum	http://purl.obolibrary.org/obo/OBA_2044061		0	0
OBA:2044062	level of ubiquitin carboxyl-terminal hydrolase 28 in blood serum	http://purl.obolibrary.org/obo/OBA_2044062		0	0
OBA:2044063	level of ubiquitin carboxyl-terminal hydrolase 3 in blood serum	http://purl.obolibrary.org/obo/OBA_2044063		0	0
