# Date and time run: 2023-08-07 20:41:41.057748
# Target Ontology: http://www.ebi.ac.uk/efo/efo.owl
# Text2term version: 3.0.0
# Minimum Score: 0.60
# Mapper: tfidf
# Base IRIs: ('http://www.ebi.ac.uk/efo/', 'http://purl.obolibrary.org/obo/MONDO', 'http://purl.obolibrary.org/obo/HP', 'http://www.orpha.net/ORDO', 'http://purl.obolibrary.org/obo/DOID')
# Max Mappings: 1
# Term Type: classes
# Deprecated Terms Excluded
# Unmapped Terms Excluded
# Of 22406 entries, 11543 were successfully mapped to 5315 unique terms
Source Term ID,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score,Tags
met-a-614,X-12465,X-12465 measurement,EFO:0021312,http://www.ebi.ac.uk/efo/EFO_0021312,0.711,None
ukb-b-6888,Vitamin E,vitamin E measurement,EFO:0004867,http://www.ebi.ac.uk/efo/EFO_0004867,0.805,None
met-a-340,Alpha-tocopherol,alpha-tocopherol measurement,EFO:0007898,http://www.ebi.ac.uk/efo/EFO_0007898,0.722,None
prot-a-2976,Thrombospondin type-1 domain-containing protein 7A,thrombospondin type-1 domain-containing protein 7A measurement,EFO:0803150,http://www.ebi.ac.uk/efo/EFO_0803150,0.827,None
ebi-a-GCST90001459,Myeloid Dendritic Cell %Dendritic Cell,dendritic cell tumor,MONDO:0020082,http://purl.obolibrary.org/obo/MONDO_0020082,0.765,None
ebi-a-GCST008034,Hemoglobin A1c levels,HbA1c measurement,EFO:0004541,http://www.ebi.ac.uk/efo/EFO_0004541,0.897,None
ubm-a-2699,volume CortexVol,volume,EFO:0001715,http://www.ebi.ac.uk/efo/EFO_0001715,0.622,None
prot-a-3181,Ubiquitin carboxyl-terminal hydrolase 8,ubiquitin carboxyl-terminal hydrolase 8 measurement,EFO:0802179,http://www.ebi.ac.uk/efo/EFO_0802179,0.842,None
ebi-a-GCST90000450,CD244 levels,CD244 measurement,EFO:0010772,http://www.ebi.ac.uk/efo/EFO_0010772,0.708,None
bbj-a-43,Sodium,sodium measurement,EFO:0009282,http://www.ebi.ac.uk/efo/EFO_0009282,0.808,None
prot-a-2982,Toll/interleukin-1 receptor domain-containing adapter protein,toll/interleukin-1 receptor domain-containing adapter protein measurement,EFO:0802134,http://www.ebi.ac.uk/efo/EFO_0802134,0.781,None
prot-a-338,Cell adhesion molecule 3,cell adhesion molecule 3 measurement,EFO:0020252,http://www.ebi.ac.uk/efo/EFO_0020252,0.907,None
met-d-Gln,Glutamine,glutamine measurement,EFO:0009768,http://www.ebi.ac.uk/efo/EFO_0009768,0.805,None
ebi-a-GCST90001742,CD19 on transitional B cell,transitional cell neoplasm,MONDO:0037254,http://purl.obolibrary.org/obo/MONDO_0037254,0.702,None
met-a-422,"1,6-anhydroglucose","1,6-anhydroglucose measurement",EFO:0021028,http://www.ebi.ac.uk/efo/EFO_0021028,0.632,None
ebi-a-GCST90014266,Retinal nerve fibre layer (RNFL) thickness,retinal nerve fibre layer thickness measurement,EFO:0600004,http://www.ebi.ac.uk/efo/EFO_0600004,0.807,None
prot-a-2548,Retinaldehyde-binding protein 1,retinaldehyde-binding protein 1 measurement,EFO:0802003,http://www.ebi.ac.uk/efo/EFO_0802003,0.806,None
prot-a-594,Calsyntenin-3,calsyntenin-3 measurement,EFO:0802363,http://www.ebi.ac.uk/efo/EFO_0802363,0.673,None
met-a-336,Ornithine,ornithine aminotransferase deficiency,MONDO:0009796,http://purl.obolibrary.org/obo/MONDO_0009796,0.823,None
prot-a-863,Dihydropyrimidinase-related protein 3,dihydropyrimidinase-related protein 3 measurement,EFO:0802467,http://www.ebi.ac.uk/efo/EFO_0802467,0.865,None
ebi-a-GCST006354,Anti-hepatitis B virus surface antigen (HBs) IgG levels,Anti-hepatitis B virus surface antigen IgG measurement,EFO:0009358,http://www.ebi.ac.uk/efo/EFO_0009358,0.755,None
prot-a-1186,"N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase, isoform C","n-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase, isoform C measurement",EFO:0802777,http://www.ebi.ac.uk/efo/EFO_0802777,0.739,None
prot-a-662,Cysteine-rich secretory protein 3,cysteine-rich secretory protein 3 measurement,EFO:0020301,http://www.ebi.ac.uk/efo/EFO_0020301,0.825,None
ebi-a-GCST90002239,Fasting insulin,fasting blood insulin measurement,EFO:0004466,http://www.ebi.ac.uk/efo/EFO_0004466,0.803,None
ebi-a-GCST90001607,CD8+ T cell %leukocyte,leukocyte disorder,MONDO:0004805,http://purl.obolibrary.org/obo/MONDO_0004805,0.693,None
prot-c-2706_69_2,Thyroxine-Binding Globulin,thyroxine-binding globulin measurement,EFO:0009172,http://www.ebi.ac.uk/efo/EFO_0009172,0.8,None
prot-a-346,Calcium/calmodulin-dependent protein kinase type 1,calcium/calmodulin-dependent protein kinase type 1 measurement,EFO:0008062,http://www.ebi.ac.uk/efo/EFO_0008062,0.797,None
met-b-123,NKT:%4+R5-,ring chromosome 5,MONDO:0016654,http://purl.obolibrary.org/obo/MONDO_0016654,0.625,None
ebi-a-GCST006350,Anti-influenza A virus IgG levels,Anti-influenza A virus IgG measurement,EFO:0009354,http://www.ebi.ac.uk/efo/EFO_0009354,0.779,None
prot-a-278,Butyrophilin-like protein 9,butyrophilin-like protein 9 measurement,EFO:0802341,http://www.ebi.ac.uk/efo/EFO_0802341,0.833,None
prot-c-3420_21_2,Carbonic anhydrase XIII,carbonic anhydrase 2,EFO:0010161,http://www.ebi.ac.uk/efo/EFO_0010161,0.798,None
prot-a-583,Chloride intracellular channel protein 4,chloride intracellular channel protein 4 measurement,EFO:0802392,http://www.ebi.ac.uk/efo/EFO_0802392,0.942,None
ebi-a-GCST90010140,Interleukin-17D levels,interleukin-17D measurement,EFO:0021976,http://www.ebi.ac.uk/efo/EFO_0021976,0.688,None
prot-a-2798,Suppressor of cytokine signaling 7,suppressor of cytokine signaling 7 measurement,EFO:0803109,http://www.ebi.ac.uk/efo/EFO_0803109,0.93,None
ebi-a-GCST90000466,Fibroblast growth factor 19 levels,fibroblast growth factor 19 measurement,EFO:0010782,http://www.ebi.ac.uk/efo/EFO_0010782,0.847,None
prot-c-3508_78_3,MDC,congenital muscular dystrophy,MONDO:0019950,http://purl.obolibrary.org/obo/MONDO_0019950,1.0,None
prot-a-2091,Nuclear receptor subfamily 5 group A member 2,nuclear receptor subfamily 5 group A member 2 measurement,EFO:0802825,http://www.ebi.ac.uk/efo/EFO_0802825,0.952,None
ebi-a-GCST90010112,T-cell surface glycoprotein CD4 levels,t-cell surface glycoprotein CD4 measurement,EFO:0020760,http://www.ebi.ac.uk/efo/EFO_0020760,0.77,None
ukb-b-5991,Father's age,father's age at death,EFO:0009712,http://www.ebi.ac.uk/efo/EFO_0009712,0.647,None
ebi-a-GCST90010285,Amyloid-like protein 1 levels,amyloidosis,EFO:1001875,http://www.ebi.ac.uk/efo/EFO_1001875,0.691,None
prot-a-1014,"Fatty acid-binding protein, epidermal","fatty acid-binding protein, epidermal measurement",EFO:0020372,http://www.ebi.ac.uk/efo/EFO_0020372,0.759,None
prot-a-2183,Poly [ADP-ribose] polymerase 11,poly [ADP-ribose] polymerase 11 measurement,EFO:0802877,http://www.ebi.ac.uk/efo/EFO_0802877,0.7,None
prot-a-2089,Mineralocorticoid receptor,mineralocorticoid receptor measurement,EFO:0801802,http://www.ebi.ac.uk/efo/EFO_0801802,0.909,None
ieu-b-4832,Estimated glomerular filtration rate,glomerular filtration rate,EFO:0005208,http://www.ebi.ac.uk/efo/EFO_0005208,0.867,None
ukb-b-12670,Other coffee type,coffee consumption,EFO:0004330,http://www.ebi.ac.uk/efo/EFO_0004330,0.613,None
prot-a-224,Bcl2-associated agonist of cell death,bcl2-associated agonist of cell death measurement,EFO:0021998,http://www.ebi.ac.uk/efo/EFO_0021998,0.817,None
ebi-a-GCST90007313,circulating leptin levels,circulating cell free DNA measurement,EFO:0004739,http://www.ebi.ac.uk/efo/EFO_0004739,0.647,None
prot-a-1715,L-lactate dehydrogenase B chain,L lactate dehydrogenase measurement,EFO:0004808,http://www.ebi.ac.uk/efo/EFO_0004808,0.786,None
prot-a-1813,T-lymphocyte surface antigen Ly-9,T-lymphocyte surface antigen Ly-9 measurement,EFO:0008295,http://www.ebi.ac.uk/efo/EFO_0008295,0.698,None
prot-a-2592,Ubiquitin,ubiquitin measurement,EFO:0020839,http://www.ebi.ac.uk/efo/EFO_0020839,0.865,None
prot-a-2354,Basic salivary proline-rich protein 4,basic salivary proline-rich protein 4 measurement,EFO:0801405,http://www.ebi.ac.uk/efo/EFO_0801405,0.831,None
ukb-b-18389,Fractured heel,bone fracture,EFO:0003931,http://www.ebi.ac.uk/efo/EFO_0003931,0.68,None
prot-a-1242,Platelet glycoprotein Ib alpha chain,platelet glycoprotein ib alpha chain measurement,EFO:0020645,http://www.ebi.ac.uk/efo/EFO_0020645,0.93,None
ebi-a-GCST90012016,Platelet-derived growth factor subunit B levels,platelet-derived growth factor subunit b measurement,EFO:0020650,http://www.ebi.ac.uk/efo/EFO_0020650,0.786,None
prot-a-644,Carboxypeptidase B,carboxypeptidase B measurement,EFO:0801453,http://www.ebi.ac.uk/efo/EFO_0801453,0.901,None
ukb-a-234,Forced expiratory volume in 1-second (FEV1)  predicted,forced expiratory volume,EFO:0004314,http://www.ebi.ac.uk/efo/EFO_0004314,0.731,None
ebi-a-GCST90000025,Appendicular lean mass,appendicular lean mass,EFO:0004980,http://www.ebi.ac.uk/efo/EFO_0004980,0.99,None
prot-a-2679,Semaphorin-6C,semaphorin-6C measurement,EFO:0803051,http://www.ebi.ac.uk/efo/EFO_0803051,0.637,None
ukb-a-248,Body mass index (BMI),body mass index,EFO:0004340,http://www.ebi.ac.uk/efo/EFO_0004340,0.839,None
met-d-XS_VLDL_L,Total lipids in very small VLDL,total lipids in very small VLDL measurement,EFO:0022156,http://www.ebi.ac.uk/efo/EFO_0022156,0.91,None
prot-a-3247,YTH domain-containing protein 1,YTH domain-containing protein 1 measurement,EFO:0803268,http://www.ebi.ac.uk/efo/EFO_0803268,0.856,None
prot-a-1408,DNA-binding protein inhibitor ID-2,DNA-binding protein inhibitor ID-1 measurement,EFO:0802481,http://www.ebi.ac.uk/efo/EFO_0802481,0.72,None
prot-a-569,Stem Cell Growth Factor-beta,stem Cell Growth Factor beta measurement,EFO:0008292,http://www.ebi.ac.uk/efo/EFO_0008292,0.907,None
prot-a-2323,DNA-directed DNA/RNA polymerase mu,DNA-directed DNA/RNA polymerase mu measurement,EFO:0802485,http://www.ebi.ac.uk/efo/EFO_0802485,0.736,None
ubm-a-3109,a2009s rh S central thickness,central corneal thickness,EFO:0005213,http://www.ebi.ac.uk/efo/EFO_0005213,0.654,None
met-d-L_VLDL_TG,Triglycerides in large VLDL,triglycerides in large VLDL measurement,EFO:0022178,http://www.ebi.ac.uk/efo/EFO_0022178,0.91,None
prot-a-2191,Pterin-4-alpha-carbinolamine dehydratase,pterin-4 alpha-carbinolamine dehydratase 1 deficiency,MONDO:0009908,http://purl.obolibrary.org/obo/MONDO_0009908,0.781,None
prot-a-1799,Leucine-rich repeat and transmembrane domain-containing protein 1,leucine-rich repeat and transmembrane domain-containing protein 1 measurement,EFO:0802693,http://www.ebi.ac.uk/efo/EFO_0802693,0.859,None
ebi-a-GCST90000467,Fibroblast growth factor 21 levels,fibroblast growth factor 21 measurement,EFO:0010783,http://www.ebi.ac.uk/efo/EFO_0010783,0.849,None
prot-a-2915,Synaptotagmin-5,synaptotagmin-2 measurement,EFO:0803118,http://www.ebi.ac.uk/efo/EFO_0803118,0.773,None
met-c-900,Free cholesterol in medium HDL,free cholesterol in large HDL measurement,EFO:0022157,http://www.ebi.ac.uk/efo/EFO_0022157,0.742,None
prot-c-3590_8_3,C1s,complement component C1s deficiency,MONDO:0013419,http://purl.obolibrary.org/obo/MONDO_0013419,0.791,None
met-a-413,X-06267,X-06267 measurement,EFO:0021200,http://www.ebi.ac.uk/efo/EFO_0021200,0.681,None
bbj-a-26,Hemoglobin A1c,HbA1c measurement,EFO:0004541,http://www.ebi.ac.uk/efo/EFO_0004541,0.995,None
prot-a-1944,"39S ribosomal protein L52, mitochondrial","39S ribosomal protein L52, mitochondrial measurement",EFO:0802239,http://www.ebi.ac.uk/efo/EFO_0802239,0.851,None
ebi-a-GCST90010292,T-cell surface glycoprotein CD1c levels,t-cell surface glycoprotein CD4 measurement,EFO:0020760,http://www.ebi.ac.uk/efo/EFO_0020760,0.621,None
prot-a-2430,Tuberoinfundibular peptide of 39 residues,tuberoinfundibular peptide of 39 residues measurement,EFO:0802163,http://www.ebi.ac.uk/efo/EFO_0802163,0.94,None
prot-a-2314,Bifunctional polynucleotide phosphatase/kinase,bifunctional polynucleotide phosphatase/kinase measurement,EFO:0801424,http://www.ebi.ac.uk/efo/EFO_0801424,0.837,None
met-d-S_VLDL_C_pct,Cholesterol to total lipids ratio in small VLDL,total cholesterol in small VLDL,EFO:0022171,http://www.ebi.ac.uk/efo/EFO_0022171,0.792,None
met-a-597,X-12253,X-12253 measurement,EFO:0021300,http://www.ebi.ac.uk/efo/EFO_0021300,0.705,None
prot-a-546,Calcineurin B homologous protein 1,calcineurin B homologous protein 1 measurement,EFO:0802353,http://www.ebi.ac.uk/efo/EFO_0802353,0.92,None
prot-a-245,BET1-like protein,BET1-like protein measurement,EFO:0802307,http://www.ebi.ac.uk/efo/EFO_0802307,0.653,None
ebi-a-GCST90002040,CD80 on granulocyte,Granulocytosis,HP:0032310,http://purl.obolibrary.org/obo/HP_0032310,0.657,None
prot-a-9,Actin-binding LIM protein 3,actin-binding LIM protein 3 measurement,EFO:0802251,http://www.ebi.ac.uk/efo/EFO_0802251,0.787,None
prot-a-2764,Mitochondrial sodium/hydrogen exchanger 9B2,mitochondrial sodium/hydrogen exchanger 9B2 measurement,EFO:0801803,http://www.ebi.ac.uk/efo/EFO_0801803,0.847,None
prot-a-1140,Secreted frizzled-related protein 3,Secreted frizzled-related protein 3 measurement,EFO:0008277,http://www.ebi.ac.uk/efo/EFO_0008277,0.882,None
ebi-a-GCST90012109,Sex hormone-binding globulin levels,sex hormone-binding globulin,EFO:0003941,http://www.ebi.ac.uk/efo/EFO_0003941,0.921,None
prot-a-2142,Ornithine decarboxylase,ornithine decarboxylase measurement,EFO:0802835,http://www.ebi.ac.uk/efo/EFO_0802835,0.913,None
bbj-a-32,Left ventricular internal dimension in diastole,left ventricular diastolic function measurement,EFO:0008204,http://www.ebi.ac.uk/efo/EFO_0008204,0.621,None
ukb-b-8909,Body fat percentage,body fat percentage,EFO:0007800,http://www.ebi.ac.uk/efo/EFO_0007800,0.995,None
prot-a-335,Voltage-dependent calcium channel subunit alpha-2/delta-3,voltage-dependent calcium channel subunit alpha-2/delta-3 measurement,EFO:0802218,http://www.ebi.ac.uk/efo/EFO_0802218,0.747,None
prot-a-3060,Tumor necrosis factor ligand superfamily member 18,tumor necrosis factor ligand superfamily member 18 measurement,EFO:0020795,http://www.ebi.ac.uk/efo/EFO_0020795,0.941,None
ebi-a-GCST90001828,IgD on transitional B cell,transitional cell neoplasm,MONDO:0037254,http://purl.obolibrary.org/obo/MONDO_0037254,0.723,None
met-d-L_VLDL_CE,Cholesteryl esters in large VLDL,cholesterol esters in large VLDL measurement,EFO:0022170,http://www.ebi.ac.uk/efo/EFO_0022170,0.812,None
met-a-466,Glutamate,glutamate measurement,EFO:0010487,http://www.ebi.ac.uk/efo/EFO_0010487,0.823,None
ieu-a-964,Age of smoking initiation,age at initiation of smoking,EFO:0021784,http://www.ebi.ac.uk/efo/EFO_0021784,0.939,None
prot-a-650,Cellular retinoic acid-binding protein 1,cellular retinoic acid-binding protein 1 measurement,EFO:0801463,http://www.ebi.ac.uk/efo/EFO_0801463,0.818,None
ebi-a-GCST90010149,Lipoprotein lipase levels,familial lipoprotein lipase deficiency,MONDO:0009387,http://purl.obolibrary.org/obo/MONDO_0009387,0.785,None
ieu-a-1071,Sitting height ratio,sitting height ratio,EFO:0007118,http://www.ebi.ac.uk/efo/EFO_0007118,0.993,None
prot-a-3028,Tenascin,tenascin measurement,EFO:0008296,http://www.ebi.ac.uk/efo/EFO_0008296,0.8,None
prot-c-4914_10_1,HCG,X-linked congenital generalized hypertrichosis,MONDO:0010614,http://purl.obolibrary.org/obo/MONDO_0010614,0.988,None
ebi-a-GCST004824,P wave terminal force,P wave terminal force measurement,EFO:0008379,http://www.ebi.ac.uk/efo/EFO_0008379,0.91,None
prot-a-1422,Interferon alpha-5,interferon alpha,EFO:0003021,http://www.ebi.ac.uk/efo/EFO_0003021,0.957,None
prot-a-2520,Tumor necrosis factor receptor superfamily member 19L,tumor necrosis factor receptor superfamily member 19L measurement,EFO:0008309,http://www.ebi.ac.uk/efo/EFO_0008309,0.953,None
ebi-a-GCST90001913,CD45 on granulocyte,Granulocytosis,HP:0032310,http://purl.obolibrary.org/obo/HP_0032310,0.686,None
ebi-a-GCST90011365,OTU97_119 (Desulfovibrio) abundance,commensal Desulfovibrionaceae infectious disease,EFO:1000875,http://www.ebi.ac.uk/efo/EFO_1000875,0.663,None
prot-c-3320_49_2,IGFBP-7,IGFBP-1 measurement,EFO:0005118,http://www.ebi.ac.uk/efo/EFO_0005118,0.608,None
prot-a-679,Cold shock domain-containing protein E1,cold shock domain-containing protein E1 measurement,EFO:0802416,http://www.ebi.ac.uk/efo/EFO_0802416,0.892,None
prot-a-622,Collagen alpha-1(VI) chain,type 2 collagenopathy,MONDO:0022800,http://purl.obolibrary.org/obo/MONDO_0022800,0.618,None
prot-a-1130,Feline leukemia virus subgroup C receptor-related protein 1,feline leukemia virus subgroup C receptor-related protein 1 measurement,EFO:0802546,http://www.ebi.ac.uk/efo/EFO_0802546,0.897,None
prot-a-1896,Melanoma-derived growth regulatory protein,melanoma-derived growth regulatory protein measurement,EFO:0008229,http://www.ebi.ac.uk/efo/EFO_0008229,0.849,None
prot-a-8,Abelson tyrosine-protein kinase 2,Abelson tyrosine-protein kinase 2 measurement,EFO:0008012,http://www.ebi.ac.uk/efo/EFO_0008012,0.829,None
ieu-b-4852,Wellbeing,wellbeing measurement,EFO:0007869,http://www.ebi.ac.uk/efo/EFO_0007869,0.872,None
prot-a-548,Chordin-like protein 1,chordin-like protein 1 measurement,EFO:0020257,http://www.ebi.ac.uk/efo/EFO_0020257,0.765,None
prot-a-1270,Growth factor receptor-bound protein 14,growth factor receptor-bound protein 14 measurement,EFO:0801658,http://www.ebi.ac.uk/efo/EFO_0801658,0.835,None
prot-a-1464,Interleukin-10,interleukin,EFO:0004100,http://www.ebi.ac.uk/efo/EFO_0004100,0.913,None
prot-c-5021_13_1,PPase,Primary progressive aphasia,EFO:0009053,http://www.ebi.ac.uk/efo/EFO_0009053,0.68,None
ieu-a-1100,Urinary albumin-to-creatinine ratio,urinary albumin to creatinine ratio,EFO:0007778,http://www.ebi.ac.uk/efo/EFO_0007778,0.995,None
prot-a-991,Estrogen receptor,estrogen receptor measurement,EFO:0008125,http://www.ebi.ac.uk/efo/EFO_0008125,0.858,None
met-d-M_LDL_TG_pct,Triglycerides to total lipids ratio in medium LDL,total lipids in medium LDL,EFO:0022180,http://www.ebi.ac.uk/efo/EFO_0022180,0.712,None
prot-a-1529,Interleukin-37,interleukin,EFO:0004100,http://www.ebi.ac.uk/efo/EFO_0004100,0.803,None
ebi-a-GCST006366,Central corneal thickness,central corneal thickness,EFO:0005213,http://www.ebi.ac.uk/efo/EFO_0005213,0.982,None
ubm-a-3064,DKTatlas rh MeanThickness thickness,cortical thickness,EFO:0004840,http://www.ebi.ac.uk/efo/EFO_0004840,0.647,None
prot-a-25,Disintegrin and metalloproteinase domain-containing protein 11,disintegrin and metalloproteinase domain-containing protein 11 measurement,EFO:0801529,http://www.ebi.ac.uk/efo/EFO_0801529,0.911,None
ukb-a-351,Length of menstrual cycle,menstrual cycle measurement,EFO:0007786,http://www.ebi.ac.uk/efo/EFO_0007786,0.728,None
prot-a-2366,AMP Kinase (alpha2beta2gamma1),amp kinase (alpha2beta2gamma1) measurement,EFO:0020143,http://www.ebi.ac.uk/efo/EFO_0020143,0.823,None
ieu-a-1070,Sitting height ratio,sitting height ratio,EFO:0007118,http://www.ebi.ac.uk/efo/EFO_0007118,0.993,None
ebi-a-GCST90002291,Basophil count,basophil count,EFO:0005090,http://www.ebi.ac.uk/efo/EFO_0005090,0.984,None
prot-a-2264,Peptidase inhibitor 15,peptidase inhibitor 15 measurement,EFO:0802851,http://www.ebi.ac.uk/efo/EFO_0802851,0.919,None
met-d-M_VLDL_PL_pct,Phospholipids to total lipids ratio in medium VLDL,total lipids in medium VLDL,EFO:0022153,http://www.ebi.ac.uk/efo/EFO_0022153,0.781,None
met-c-860,Glutamine,glutamine measurement,EFO:0009768,http://www.ebi.ac.uk/efo/EFO_0009768,0.805,None
ukb-b-18469,Particulate matter air pollution (pm10); 2010,particulate matter air pollution measurement,EFO:0008255,http://www.ebi.ac.uk/efo/EFO_0008255,0.729,None
met-d-HDL_CE,Cholesteryl esters in HDL,cholesteryl ester measurement,EFO:0010351,http://www.ebi.ac.uk/efo/EFO_0010351,0.775,None
prot-a-1569,Interferon regulatory factor 4,interferon regulatory factor 4 measurement,EFO:0802648,http://www.ebi.ac.uk/efo/EFO_0802648,0.92,None
prot-a-3088,Thyroid peroxidase,thyroid peroxidase measurement,EFO:0020775,http://www.ebi.ac.uk/efo/EFO_0020775,0.879,None
ebi-a-GCST004608,Granulocyte percentage of myeloid white cells,granulocyte percentage of myeloid white cells,EFO:0007997,http://www.ebi.ac.uk/efo/EFO_0007997,0.99,None
ebi-a-GCST90010212,Epidermal growth factor levels,epidermal growth factor,EFO:0003298,http://www.ebi.ac.uk/efo/EFO_0003298,0.9,None
prot-a-731,cubilin,cubilin measurement,EFO:0802433,http://www.ebi.ac.uk/efo/EFO_0802433,0.81,None
met-a-516,X-11444,X-11444 measurement,EFO:0021237,http://www.ebi.ac.uk/efo/EFO_0021237,0.692,None
prot-b-49,"plasminogen activator, urokinase receptor",urokinase plasminogen activator surface receptor measurement,EFO:0010932,http://www.ebi.ac.uk/efo/EFO_0010932,0.838,None
prot-a-187,Agouti-signaling protein,Agouti-signaling protein measurement,EFO:0801357,http://www.ebi.ac.uk/efo/EFO_0801357,0.736,None
ebi-a-GCST011494,Daytime nap,daytime rest measurement,EFO:0007828,http://www.ebi.ac.uk/efo/EFO_0007828,0.657,None
ebi-a-GCST004448,Interleukin-1-beta levels,interleukin-1 beta measurement,EFO:0004812,http://www.ebi.ac.uk/efo/EFO_0004812,0.769,None
ebi-a-GCST90010138,Low affinity immunoglobulin gamma Fc region receptor II-b levels,low affinity immunoglobulin gamma Fc region receptor II-b measurement,EFO:0021970,http://www.ebi.ac.uk/efo/EFO_0021970,0.838,None
prot-a-2781,Acid sphingomyelinase-like phosphodiesterase 3a,acid sphingomyelinase-like phosphodiesterase 3a measurement,EFO:0008013,http://www.ebi.ac.uk/efo/EFO_0008013,0.902,None
prot-a-2847,RNA polymerase II subunit A C-terminal domain phosphatase SSU72,RNA polymerase II subunit A C-terminal domain phosphatase SSU72 measurement,EFO:0802029,http://www.ebi.ac.uk/efo/EFO_0802029,0.895,None
ebi-a-GCST90010163,Serine protease 27 levels,serine protease 27 measurement,EFO:0008280,http://www.ebi.ac.uk/efo/EFO_0008280,0.771,None
ieu-a-48,Hip circumference,hip circumference,EFO:0005093,http://www.ebi.ac.uk/efo/EFO_0005093,0.993,None
prot-a-2593,40S ribosomal protein S3,40s ribosomal protein S3 measurement,EFO:0020117,http://www.ebi.ac.uk/efo/EFO_0020117,0.92,None
prot-a-1828,Melanoma-associated antigen 3,melanoma-associated antigen 3 measurement,EFO:0801794,http://www.ebi.ac.uk/efo/EFO_0801794,0.797,None
prot-a-2899,SUN domain-containing protein 5,SUN domain-containing protein 5 measurement,EFO:0802103,http://www.ebi.ac.uk/efo/EFO_0802103,0.862,None
prot-a-2395,Myeloblastin,myeloblastin measurement,EFO:0020585,http://www.ebi.ac.uk/efo/EFO_0020585,0.833,None
ebi-a-GCST90002364,Red blood cell count,erythrocyte count,EFO:0004305,http://www.ebi.ac.uk/efo/EFO_0004305,0.991,None
prot-c-2967_8_1,VCAM-1,VCaP,EFO:0007752,http://www.ebi.ac.uk/efo/EFO_0007752,0.631,None
prot-a-584,Chloride intracellular channel protein 5,chloride intracellular channel protein 5 measurement,EFO:0801472,http://www.ebi.ac.uk/efo/EFO_0801472,0.943,None
prot-a-2421,Proteasome activator complex subunit 3,proteasome activator complex subunit 3 measurement,EFO:0020662,http://www.ebi.ac.uk/efo/EFO_0020662,0.928,None
ieu-a-1044,Caudate volume,caudate nucleus volume,EFO:0004830,http://www.ebi.ac.uk/efo/EFO_0004830,0.794,None
ebi-a-GCST90010240,Matrix metalloproteinase-9 levels,matrix metalloproteinase 8 measurement,EFO:0008466,http://www.ebi.ac.uk/efo/EFO_0008466,0.844,None
prot-a-2260,Membrane-associated progesterone receptor component 2,membrane-associated progesterone receptor component 2 measurement,EFO:0801796,http://www.ebi.ac.uk/efo/EFO_0801796,0.891,None
prot-c-3450_4_2,Kallikrein 6,plasma kallikrein measurement,EFO:0008260,http://www.ebi.ac.uk/efo/EFO_0008260,0.775,None
prot-a-2924,Tumor-associated calcium signal transducer 2,tumor-associated calcium signal transducer 2 measurement,EFO:0020817,http://www.ebi.ac.uk/efo/EFO_0020817,0.865,None
prot-a-78,Fructose-bisphosphate aldolase C,fructose-bisphosphate aldolase C measurement,EFO:0802557,http://www.ebi.ac.uk/efo/EFO_0802557,0.857,None
met-c-886,Total cholesterol in large VLDL,total cholesterol in large VLDL,EFO:0022177,http://www.ebi.ac.uk/efo/EFO_0022177,0.972,None
ebi-a-GCST90001588,T/B cell,T-Cell Prolymphocytic Leukemia,EFO:1000560,http://www.ebi.ac.uk/efo/EFO_1000560,0.653,None
prot-a-1513,Interleukin-23 receptor,interleukin 23 receptor measurement,EFO:0008181,http://www.ebi.ac.uk/efo/EFO_0008181,0.909,None
prot-a-1166,Galanin peptides,galanin peptides measurement,EFO:0010615,http://www.ebi.ac.uk/efo/EFO_0010615,0.876,None
prot-a-466,T-lymphocyte activation antigen CD86,t-lymphocyte activation antigen CD86 measurement,EFO:0020762,http://www.ebi.ac.uk/efo/EFO_0020762,0.836,None
met-d-IDL_CE_pct,Cholesteryl esters to total lipids ratio in IDL,cholesteryl esters:total lipids ratio,EFO:0020944,http://www.ebi.ac.uk/efo/EFO_0020944,0.755,None
ieu-b-4837,Cognitive function,cognition,EFO:0003925,http://www.ebi.ac.uk/efo/EFO_0003925,0.996,None
prot-a-2788,SNARE-associated protein Snapin,SNARE-associated protein Snapin measurement,EFO:0803084,http://www.ebi.ac.uk/efo/EFO_0803084,0.873,None
prot-c-3723_1_2,BNP-32,BNP measurement,EFO:0006920,http://www.ebi.ac.uk/efo/EFO_0006920,0.708,None
prot-a-2221,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D","cAMP-specific 3',5'-cyclic phosphodiesterase 4D measurement",EFO:0020224,http://www.ebi.ac.uk/efo/EFO_0020224,0.702,None
prot-a-283,UPF0454 protein C12orf49,UPF0454 protein C12orf49 measurement,EFO:0802199,http://www.ebi.ac.uk/efo/EFO_0802199,0.96,None
ukb-d-30790_raw,Lipoprotein A,lipoprotein,EFO:0003836,http://www.ebi.ac.uk/efo/EFO_0003836,0.929,None
ieu-a-99,Hip circumference,hip circumference,EFO:0005093,http://www.ebi.ac.uk/efo/EFO_0005093,0.993,None
ebi-a-GCST90002329,Mean corpuscular hemoglobin concentration,mean corpuscular hemoglobin concentration,EFO:0004528,http://www.ebi.ac.uk/efo/EFO_0004528,0.989,None
