# Date and time run: 2023-05-17 16:30:17.557827
# Target Ontology: https://github.com/EBISPOT/efo/releases/download/v3.43.0/efo.owl
# Text2term version: 2.3.1
# Minimum Score: 0.60
# Mapper: tfidf
# Base IRIs: ('http://www.ebi.ac.uk/efo/', 'http://purl.obolibrary.org/obo/MONDO', 'http://purl.obolibrary.org/obo/HP', 'http://www.orpha.net/ORDO', 'http://purl.obolibrary.org/obo/DOID')
# Max Mappings: 1
# Term Type: classes
# Deprecated Terms Excluded
Source Term ID,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score
met-a-733,X-14745,X-14745 measurement,EFO:0021378,http://www.ebi.ac.uk/efo/EFO_0021378,0.6918204647116154
ebi-a-GCST006478,Worry,worry measurement,EFO:0009589,http://www.ebi.ac.uk/efo/EFO_0009589,0.7679263570629568
prot-a-743,C-X-C motif chemokine 13,CCL13 measurement,EFO:0009411,http://www.ebi.ac.uk/efo/EFO_0009411,0.7037934122751225
prot-a-179,Neutral ceramidase,neutral ceramidase measurement,EFO:0008247,http://www.ebi.ac.uk/efo/EFO_0008247,0.8472881279633838
prot-a-469,Complement component C1q receptor,complement C1q subcomponent measurement,EFO:0008089,http://www.ebi.ac.uk/efo/EFO_0008089,0.790413414899399
prot-a-1486,Interleukin-17 receptor A,interleukin 17 receptor A measurement,EFO:0008175,http://www.ebi.ac.uk/efo/EFO_0008175,0.8834110262581469
prot-c-4851_25_1,IL-1a,autoimmune type 1 diabetes,EFO:0009756,http://www.ebi.ac.uk/efo/EFO_0009756,0.7019835262424351
ebi-a-GCST006359,IgM levels,serum IgM measurement,EFO:0004993,http://www.ebi.ac.uk/efo/EFO_0004993,0.9738721905959802
prot-a-3040,Tumor necrosis factor receptor superfamily member 12A,tumor necrosis factor receptor superfamily member 12A measurement,EFO:0020802,http://www.ebi.ac.uk/efo/EFO_0020802,0.9350740590267187
met-a-442,X-10500,X-10500 measurement,EFO:0021215,http://www.ebi.ac.uk/efo/EFO_0021215,0.6423629486857979
ebi-a-GCST90010145,Interleukin-4 receptor subunit alpha levels,interleukin 5 receptor subunit alpha measurement,EFO:0008186,http://www.ebi.ac.uk/efo/EFO_0008186,0.8199756051059365
ebi-a-GCST90002412,Low density lipoprotein cholesterol levels,low density lipoprotein cholesterol measurement,EFO:0004611,http://www.ebi.ac.uk/efo/EFO_0004611,0.8407592713720906
prot-a-2429,Parathyroid hormone/parathyroid hormone-related peptide receptor,parathyroid hormone measurement,EFO:0004752,http://www.ebi.ac.uk/efo/EFO_0004752,0.7457957935930783
ukb-b-20124,"Heel bone mineral density (BMD) T-score, automated",heel bone mineral density,EFO:0009270,http://www.ebi.ac.uk/efo/EFO_0009270,0.6944636479335337
bbj-a-21,Fractional shortening,fractional shortening,EFO:0009285,http://www.ebi.ac.uk/efo/EFO_0009285,0.992801596744888
prot-a-656,Protein CREG1,HELLP syndrome,EFO:0007297,http://www.ebi.ac.uk/efo/EFO_0007297,0.7352699977657667
ebi-a-GCST90010184,Tumor necrosis factor receptor superfamily member 13B levels,tumor necrosis factor receptor superfamily member 13B measurement,EFO:0020803,http://www.ebi.ac.uk/efo/EFO_0020803,0.899116737305044
prot-a-498,Cerebral dopamine neurotrophic factor,cerebral dopamine neurotrophic factor measurement,EFO:0020254,http://www.ebi.ac.uk/efo/EFO_0020254,0.8992367660976306
prot-c-4496_60_2,MMP-12,mucous membrane pemphigoid,EFO:1000680,http://www.ebi.ac.uk/efo/EFO_1000680,0.8402085592265958
met-a-400,Glycylvaline,glycylvaline measurement,EFO:0021129,http://www.ebi.ac.uk/efo/EFO_0021129,0.8460762226713557
prot-a-930,ETS domain-containing protein Elk-1,CUB domain containing protein 1 measurement,EFO:0010776,http://www.ebi.ac.uk/efo/EFO_0010776,0.6103437801859075
ebi-a-GCST90012032,Growth hormone levels,Decreased response to growth hormone stimulation test,HP:0000824,http://purl.obolibrary.org/obo/HP_0000824,0.7394659544763645
met-d-S_VLDL_C,Cholesterol in small VLDL,very low density lipoprotein cholesterol measurement,EFO:0008317,http://www.ebi.ac.uk/efo/EFO_0008317,0.7516218713556662
prot-c-5317_3_3,CD70,CD70 antigen measurement,EFO:0020249,http://www.ebi.ac.uk/efo/EFO_0020249,0.7094210358615805
ebi-a-GCST90002284,Facial pigmentation measurement (polar light),facial pigmentation measurement,EFO:0006942,http://www.ebi.ac.uk/efo/EFO_0006942,0.8677100255992982
ukb-b-4657,Heel bone mineral density (BMD) (right),heel bone mineral density,EFO:0009270,http://www.ebi.ac.uk/efo/EFO_0009270,0.807559003807694
ukb-b-9405,Waist circumference,waist circumference,EFO:0004342,http://www.ebi.ac.uk/efo/EFO_0004342,0.991893782690964
prot-a-649,Carboxypeptidase Z,carboxypeptidase e measurement,EFO:0020234,http://www.ebi.ac.uk/efo/EFO_0020234,0.7823596055206556
prot-a-2595,"40S ribosomal protein S4, X isoform",40s ribosomal protein SA measurement,EFO:0020119,http://www.ebi.ac.uk/efo/EFO_0020119,0.6454688540379685
ebi-a-GCST90001460,Plasmacytoid Dendritic Cell Absolute Count,blastic plasmacytoid dendritic cell neoplasm,EFO:0010580,http://www.ebi.ac.uk/efo/EFO_0010580,0.7485851064884723
ieu-b-108,apolipoprotein B,abetalipoproteinemia,MONDO:0008692,http://purl.obolibrary.org/obo/MONDO_0008692,0.8557196146026204
ieu-a-1050,Ferritin,ferritin measurement,EFO:0004459,http://www.ebi.ac.uk/efo/EFO_0004459,0.7667946656167607
prot-a-1849,Mitogen-activated protein kinase 8,mitogen-activated protein kinase 8 measurement,EFO:0020580,http://www.ebi.ac.uk/efo/EFO_0020580,0.7874927915403297
ieu-b-4855,FEV1/FVC,forced expiratory volume,EFO:0004314,http://www.ebi.ac.uk/efo/EFO_0004314,0.7086211499906057
ebi-a-GCST90001870,CD34 on Hematopoietic Stem Cell,hematopoietic and lymphoid cell neoplasm,MONDO:0044881,http://purl.obolibrary.org/obo/MONDO_0044881,0.7170365874327245
ieu-b-4870,Sex hormone binding globulin (SHBG),sex hormone-binding globulin,EFO:0003941,http://www.ebi.ac.uk/efo/EFO_0003941,0.8450906467957919
prot-a-1070,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,Increased circulating IgE level,HP:0003212,http://purl.obolibrary.org/obo/HP_0003212,0.7706950393095865
ebi-a-GCST90000488,Matrix metalloproteinase-10 levels,matrix metalloproteinase 8 measurement,EFO:0008466,http://www.ebi.ac.uk/efo/EFO_0008466,0.8333390410036018
ebi-a-GCST90013452,Emotional lability,Emotional lability,HP:0000712,http://purl.obolibrary.org/obo/HP_0000712,0.991630118969107
met-d-L_LDL_C,Cholesterol in large LDL,LDL cholesterol,EFO:0004195,http://www.ebi.ac.uk/efo/EFO_0004195,0.8417287832725147
prot-a-2415,26S proteasome non-ATPase regulatory subunit 11,26s proteasome non-atpase regulatory subunit 7 measurement,EFO:0020112,http://www.ebi.ac.uk/efo/EFO_0020112,0.8372005815155219
prot-a-139,Amyloid beta A4 protein,amyloid beta A4 protein measurement,EFO:0020145,http://www.ebi.ac.uk/efo/EFO_0020145,0.8788996175642623
prot-a-95,Angiopoietin-4,angiopoietin-1 measurement,EFO:0020146,http://www.ebi.ac.uk/efo/EFO_0020146,0.6972263396033687
met-b-135,MDC:%CD1c+,Congenital muscular dystrophy,ORPHANET.ORDO:97242,http://www.orpha.net/ORDO/Orphanet_97242,0.7035921253222774
ebi-a-GCST90010167,Receptor for advanced glycosylation end products levels,advanced glycosylation end product-specific receptor ligand measurement,EFO:0010762,http://www.ebi.ac.uk/efo/EFO_0010762,0.7058224692292389
met-a-613,X-12456,X-12456 measurement,EFO:0021311,http://www.ebi.ac.uk/efo/EFO_0021311,0.6970091027249277
prot-a-2984,"Thymidine kinase, cytosolic","thymidine kinase, cytosolic measurement",EFO:0020773,http://www.ebi.ac.uk/efo/EFO_0020773,0.8332175418266228
ebi-a-GCST005847,Heart rate response to recovery post exercise (20 sec),heart rate response to recovery post exercise,EFO:0009185,http://www.ebi.ac.uk/efo/EFO_0009185,0.9226080949929599
prot-a-1005,Coagulation factor Xa,coagulation factor XA measurement,EFO:0020266,http://www.ebi.ac.uk/efo/EFO_0020266,0.8699426745143761
met-a-751,Palmitoyl sphingomyelin,X-10510-to-palmitoyl sphingomyelin ratio,EFO:0021398,http://www.ebi.ac.uk/efo/EFO_0021398,0.6308115711548348
prot-a-2224,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A","high affinity cgmp-specific 3',5'-cyclic phosphodiesterase 9a measurement",EFO:0020446,http://www.ebi.ac.uk/efo/EFO_0020446,0.7643004060340716
ieu-b-70,Breast cancer,breast cancer,MONDO:0007254,http://purl.obolibrary.org/obo/MONDO_0007254,0.989068393920631
prot-a-1916,Matrix metalloproteinase-16,matrix metalloproteinase 8 measurement,EFO:0008466,http://www.ebi.ac.uk/efo/EFO_0008466,0.8788887562006071
prot-a-909,Epidermal growth factor receptor,epidermal growth factor,EFO:0003298,http://www.ebi.ac.uk/efo/EFO_0003298,0.8923178800172353
prot-c-2915_6_2,PCNA,cutaneous nodular amyloidosis,EFO:1001882,http://www.ebi.ac.uk/efo/EFO_1001882,0.9953741324453378
prot-a-1399,Intercellular adhesion molecule 3,intercellular adhesion molecule 3 measurement,EFO:0020482,http://www.ebi.ac.uk/efo/EFO_0020482,0.9107968752011028
prot-c-3180_46_2,Cathepsin D,CLN10 disease,ORPHANET.ORDO:228337,http://www.orpha.net/ORDO/Orphanet_228337,0.8141042557809739
met-d-L_VLDL_PL,Phospholipids in large VLDL,lysosomal storage disease,MONDO:0002561,http://purl.obolibrary.org/obo/MONDO_0002561,0.6377378039749861
ebi-a-GCST90010258,E-selectin levels,e-selectin measurement,EFO:0004575,http://www.ebi.ac.uk/efo/EFO_0004575,0.7112648612875806
ebi-a-GCST90002350,Neutrophil count,neutrophil count,EFO:0004833,http://www.ebi.ac.uk/efo/EFO_0004833,0.9777943906667041
met-d-Tyr,Tyrosine,Hypertyrosinemia,HP:0003231,http://purl.obolibrary.org/obo/HP_0003231,0.7962040339293572
prot-a-2287,Putative inactive group IIC secretory phospholipase A2,group IIe secretory phospholipase A2 measurement,EFO:0020424,http://www.ebi.ac.uk/efo/EFO_0020424,0.6693386466146326
ebi-a-GCST006699,Parental longevity (mother's age at death),parental longevity,EFO:0007796,http://www.ebi.ac.uk/efo/EFO_0007796,0.7247689356089042
ukb-d-30690_irnt,Cholesterol,esterified cholesterol measurement,EFO:0008589,http://www.ebi.ac.uk/efo/EFO_0008589,0.7755987801535025
prot-a-2315,Inactive pancreatic lipase-related protein 1,pancreatic triacylglycerol lipase deficiency,MONDO:0013700,http://purl.obolibrary.org/obo/MONDO_0013700,0.6010940640158522
prot-a-2940,Teratocarcinoma-derived growth factor 1,teratocarcinoma-derived growth factor 1 measurement,EFO:0008297,http://www.ebi.ac.uk/efo/EFO_0008297,0.809966486810879
met-a-309,Creatinine,creatinine measurement,EFO:0004518,http://www.ebi.ac.uk/efo/EFO_0004518,0.7670598579735562
prot-c-5272_55_2,SHC1,thrombocytopenia 1,MONDO:0010743,http://purl.obolibrary.org/obo/MONDO_0010743,0.6061474078582785
prot-c-2609_59_2,Cystatin C,cystatin B measurement,EFO:0010593,http://www.ebi.ac.uk/efo/EFO_0010593,0.809817456693593
met-a-736,Leucylleucine,leucylleucine measurement,EFO:0021130,http://www.ebi.ac.uk/efo/EFO_0021130,0.8965748373517242
prot-a-910,Epidermal growth factor receptor variant III,epidermal growth factor receptor measurement,EFO:0020359,http://www.ebi.ac.uk/efo/EFO_0020359,0.7475959076288401
ebi-a-GCST004434,Macrophage inflammatory protein 1a levels,macrophage inflammatory protein 1a measurement,EFO:0008218,http://www.ebi.ac.uk/efo/EFO_0008218,0.8444126978050557
prot-a-3217,von Willebrand factor C domain-containing protein 2-like,von Willebrand factor measurement,EFO:0004629,http://www.ebi.ac.uk/efo/EFO_0004629,0.6097046095642565
met-d-XL_HDL_C,Cholesterol in very large HDL,HDL cholesterol change measurement,EFO:0007805,http://www.ebi.ac.uk/efo/EFO_0007805,0.6579368683022773
prot-a-3064,Tumor necrosis factor ligand superfamily member 9,tumor necrosis factor ligand superfamily member 9 measurement,EFO:0020798,http://www.ebi.ac.uk/efo/EFO_0020798,0.9203996285931053
met-a-692,1-palmitoylglycerophosphoinositol*,1-palmitoylglycerophosphoinositol measurement,EFO:0021091,http://www.ebi.ac.uk/efo/EFO_0021091,0.844310193197457
ieu-a-1047,Putamen volume,putamen volume,EFO:0006932,http://www.ebi.ac.uk/efo/EFO_0006932,0.9865802849421657
bbj-a-29,Potassium,potassium deficiency,EFO:1001120,http://www.ebi.ac.uk/efo/EFO_1001120,0.821578885600987
prot-a-2411,Proteasome subunit alpha type-2,proteasome subunit alpha type-1 measurement,EFO:0020663,http://www.ebi.ac.uk/efo/EFO_0020663,0.7667605665767421
ukb-a-335,Sodium in urine,Abnormal urine sodium concentration,HP:0012603,http://purl.obolibrary.org/obo/HP_0012603,0.6741810648912174
prot-c-4960_72_1,annexin I,annexin A1 measurement,EFO:0008026,http://www.ebi.ac.uk/efo/EFO_0008026,0.6541001654658214
prot-a-205,Aurora kinase B,aurora kinase B measurement,EFO:0020169,http://www.ebi.ac.uk/efo/EFO_0020169,0.8246822665717081
prot-a-1383,Estradiol 17-beta-dehydrogenase 2,estradiol 17-beta-dehydrogenase 1 measurement,EFO:0020365,http://www.ebi.ac.uk/efo/EFO_0020365,0.6833980615930183
prot-a-969,Epidermal growth factor receptor substrate 15-like 1,epidermal growth factor receptor substrate 15-like 1 measurement,EFO:0020360,http://www.ebi.ac.uk/efo/EFO_0020360,0.8277449593916109
bbj-a-57,Uric acid,uric acid measurement,EFO:0004761,http://www.ebi.ac.uk/efo/EFO_0004761,0.7264821103701669
met-d-XL_VLDL_PL_pct,Phospholipids to total lipids ratio in very large VLDL,phospholipids:total lipids ratio,EFO:0020946,http://www.ebi.ac.uk/efo/EFO_0020946,0.7229679314301704
prot-a-339,Cell adhesion molecule 4,adhesion factor,EFO:0004521,http://www.ebi.ac.uk/efo/EFO_0004521,0.9022527817183987
met-a-549,X-11843,X-11843 measurement,EFO:0021266,http://www.ebi.ac.uk/efo/EFO_0021266,0.6840993658776601
met-a-360,Gamma-glutamyltyrosine,gamma-glutamyltyrosine measurement,EFO:0021144,http://www.ebi.ac.uk/efo/EFO_0021144,0.7817696378892057
prot-a-1302,Granzyme M,granzyme A measurement,EFO:0008145,http://www.ebi.ac.uk/efo/EFO_0008145,0.7134633948582179
ubm-a-2648,IDP T1 FIRST left accumbens volume plus IDP T1 FIRST right accumbens volume,nucleus accumbens volume,EFO:0006931,http://www.ebi.ac.uk/efo/EFO_0006931,0.6182815951862938
bbj-a-62,Menarche,menarche,EFO:0003930,http://www.ebi.ac.uk/efo/EFO_0003930,0.9784161208780038
ukb-d-30120_irnt,Lymphocyte count,lymphocyte count,EFO:0004587,http://www.ebi.ac.uk/efo/EFO_0004587,0.9846599312206379
ubm-a-2708,volume MaskVol,volume,EFO:0001715,http://www.ebi.ac.uk/efo/EFO_0001715,0.6133599344915777
prot-a-2701,Plasma protease C1 inhibitor,plasma protease C1 inhibitor measurement,EFO:0008261,http://www.ebi.ac.uk/efo/EFO_0008261,0.9024847794255146
prot-c-3593_72_3,Caspase-3,autoimmune lymphoproliferative syndrome type 2B,MONDO:0011804,http://purl.obolibrary.org/obo/MONDO_0011804,0.6762203193966184
met-a-576,Palmitoleate (16:1n7),palmitoleate 16:1n7 measurement,EFO:0021072,http://www.ebi.ac.uk/efo/EFO_0021072,0.6942096699405431
ebi-a-GCST008052,Waist-hip ratio,waist-hip ratio,EFO:0004343,http://www.ebi.ac.uk/efo/EFO_0004343,0.7865247745798296
ebi-a-GCST90010297,Chordin-like protein 2 levels,protein measurement,EFO:0004747,http://www.ebi.ac.uk/efo/EFO_0004747,0.6528382324906881
prot-a-772,dCTP pyrophosphatase 1,DCTP pyrophosphatase 1 measurement,EFO:0020314,http://www.ebi.ac.uk/efo/EFO_0020314,0.9077425598317259
met-d-L_LDL_TG_pct,Triglycerides to total lipids ratio in large LDL,triglycerides:total lipids ratio,EFO:0020947,http://www.ebi.ac.uk/efo/EFO_0020947,0.6803219513976319
prot-a-2724,Sialic acid-binding Ig-like lectin 11,sialic acid-binding Ig-like lectin 6 measurement,EFO:0008285,http://www.ebi.ac.uk/efo/EFO_0008285,0.6038112655938617
prot-a-97,Angiopoietin-related protein 1,angiopoietin-related protein 3 measurement,EFO:0020148,http://www.ebi.ac.uk/efo/EFO_0020148,0.786675285645803
ukb-b-4650,Comparative body size at age 10,"comparative body size at age 10, self-reported",EFO:0009819,http://www.ebi.ac.uk/efo/EFO_0009819,0.6972656580136423
prot-a-775,Aromatic-L-amino-acid decarboxylase,aromatic L-amino acid decarboxylase deficiency,MONDO:0012084,http://purl.obolibrary.org/obo/MONDO_0012084,0.9017618528507003
prot-a-2978,"Tyrosine-protein kinase receptor Tie-1, soluble","tyrosine-protein kinase receptor Tie-1, soluble measurement",EFO:0008312,http://www.ebi.ac.uk/efo/EFO_0008312,0.7460480754140248
ieu-a-60,Waist circumference,waist circumference,EFO:0004342,http://www.ebi.ac.uk/efo/EFO_0004342,0.991893782690964
prot-a-2114,Neurotrophin-3,neurotrophin-3 measurement,EFO:0010791,http://www.ebi.ac.uk/efo/EFO_0010791,0.6051170280937964
prot-a-1081,Fc receptor-like protein 3,Fc receptor-like protein 3 measurement,EFO:0008127,http://www.ebi.ac.uk/efo/EFO_0008127,0.7834771233392851
ieu-a-1094,Parents' age at death,age at death,EFO:0005056,http://www.ebi.ac.uk/efo/EFO_0005056,0.7724360106957842
ubm-a-232,IDP dMRI TBSS FA Cingulum hippocampus R,Hypoplastic hippocampus,HP:0025517,http://purl.obolibrary.org/obo/HP_0025517,0.6002752032563212
ieu-a-1078,Selenium,selenium measurement,EFO:0006331,http://www.ebi.ac.uk/efo/EFO_0006331,0.7828366813721085
prot-a-1560,Insulin-like 3,pancreatic insulinoma,MONDO:0024677,http://purl.obolibrary.org/obo/MONDO_0024677,0.6397231774493152
prot-a-1929,Thrombopoietin Receptor,thrombopoietin receptor measurement,EFO:0020769,http://www.ebi.ac.uk/efo/EFO_0020769,0.8761324002026057
met-d-S_HDL_PL_pct,Phospholipids to total lipids ratio in small HDL,phospholipids:total lipids ratio,EFO:0020946,http://www.ebi.ac.uk/efo/EFO_0020946,0.7515786972340407
prot-c-5115_31_3,RELT,sella turcica neoplasm,MONDO:0002720,http://purl.obolibrary.org/obo/MONDO_0002720,0.6826309929724781
prot-a-1337,Hypoxia-inducible factor 1-alpha,hypoxia,EFO:0009444,http://www.ebi.ac.uk/efo/EFO_0009444,0.6039738262437733
prot-c-5355_69_3,LIGHT,light,EFO:0000568,http://www.ebi.ac.uk/efo/EFO_0000568,0.9883198338059653
ebi-a-GCST90010356,Tyrosine-protein kinase receptor TYRO3 levels,tyrosine-protein kinase receptor TYRO3 measurement,EFO:0020829,http://www.ebi.ac.uk/efo/EFO_0020829,0.8230001291785511
met-a-538,Homostachydrine*,homostachydrine measurement,EFO:0021164,http://www.ebi.ac.uk/efo/EFO_0021164,0.8371063845281306
prot-a-122,Amyloid-like protein 2,amyloidosis,EFO:1001875,http://www.ebi.ac.uk/efo/EFO_1001875,0.7675794430217975
prot-a-1299,Granzyme B,granzyme b measurement,EFO:0020418,http://www.ebi.ac.uk/efo/EFO_0020418,0.8282336691270997
prot-a-1528,Interleukin-36 gamma,interleukin,EFO:0004100,http://www.ebi.ac.uk/efo/EFO_0004100,0.6758816568304847
ebi-a-GCST006572,Cognitive performance,neuropsychological test,EFO:0003926,http://www.ebi.ac.uk/efo/EFO_0003926,0.9908807676309768
prot-c-2743_5_2,Sonic Hedgehog,sonic hedgehog protein measurement,EFO:0020746,http://www.ebi.ac.uk/efo/EFO_0020746,0.8185335922146251
prot-a-443,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2 measurement,EFO:0008014,http://www.ebi.ac.uk/efo/EFO_0008014,0.7239886727855973
prot-a-177,Artemin,artemin measurement,EFO:0020162,http://www.ebi.ac.uk/efo/EFO_0020162,0.683517728040591
prot-c-4811_33_3,ITI heavy chain H4,Heavy Chain Disease,EFO:1001341,http://www.ebi.ac.uk/efo/EFO_1001341,0.6521018809956659
prot-a-1207,Gamma-glutamyl hydrolase,serum gamma-glutamyl transferase measurement,EFO:0004532,http://www.ebi.ac.uk/efo/EFO_0004532,0.6047867298091298
met-a-379,Carnitine,systemic primary carnitine deficiency disease,MONDO:0008919,http://purl.obolibrary.org/obo/MONDO_0008919,0.7684688366294328
prot-a-362,Caspase-10,autoimmune lymphoproliferative syndrome type 2B,MONDO:0011804,http://purl.obolibrary.org/obo/MONDO_0011804,0.6472712173296784
ieu-b-142,Cigarettes smoked per day,cigarettes per day measurement,EFO:0006525,http://www.ebi.ac.uk/efo/EFO_0006525,0.7518105702849079
ieu-b-105,FVC,vital capacity,EFO:0004312,http://www.ebi.ac.uk/efo/EFO_0004312,0.9990519210894981
ubm-a-2667,volume Left-Hippocampus,hippocampal volume,EFO:0005035,http://www.ebi.ac.uk/efo/EFO_0005035,0.7874274554999892
met-a-436,X-09026,X-09026 measurement,EFO:0021208,http://www.ebi.ac.uk/efo/EFO_0021208,0.6471659653728719
prot-a-114,Amyloid beta A4 precursor protein-binding family B member 1,amyloid beta A4 protein measurement,EFO:0020145,http://www.ebi.ac.uk/efo/EFO_0020145,0.6117078036857758
ebi-a-GCST90016672,Abdominal subcutaneous adipose tissue volume,panniculitis,EFO:1000746,http://www.ebi.ac.uk/efo/EFO_1000746,0.7968924876643303
prot-a-2816,Sphingosine kinase 2,sphingosine kinase 2 measurement,EFO:0020751,http://www.ebi.ac.uk/efo/EFO_0020751,0.8578485994188854
ukb-d-30110_irnt,Platelet distribution width,platelet component distribution width,EFO:0007984,http://www.ebi.ac.uk/efo/EFO_0007984,0.9906518366246534
prot-a-1443,Insulin-like growth factor I,insulin like growth factor measurement,EFO:0004628,http://www.ebi.ac.uk/efo/EFO_0004628,0.8479750008300101
prot-c-4792_51_2,C34 gp41 HIV Fragment,"gp41 C34 peptide, HIV measurement",EFO:0008140,http://www.ebi.ac.uk/efo/EFO_0008140,0.6940656315319699
ukb-d-30020_irnt,Haemoglobin concentration,mean corpuscular hemoglobin concentration,EFO:0004528,http://www.ebi.ac.uk/efo/EFO_0004528,0.7910963426357434
ukb-b-19253,Age started smoking in current smokers,smoking behavior,EFO:0004318,http://www.ebi.ac.uk/efo/EFO_0004318,0.6406880156251251
ebi-a-GCST90010334,Paired immunoglobulin-like type 2 receptor beta levels,serum IgG measurement,EFO:0004565,http://www.ebi.ac.uk/efo/EFO_0004565,0.6135602468757312
bbj-a-9,Albumin,ovalbumin,EFO:0002674,http://www.ebi.ac.uk/efo/EFO_0002674,0.8211097974568239
ubm-a-534,IDP dMRI TBSS OD Genu of corpus callosum,Agenesis of corpus callosum,HP:0001274,http://purl.obolibrary.org/obo/HP_0001274,0.610564709826799
ebi-a-GCST90011566,OTU97_119 (Desulfovibrio) prevalence,commensal Desulfovibrionaceae infectious disease,EFO:1000875,http://www.ebi.ac.uk/efo/EFO_1000875,0.6478710957307813
ukb-b-621,Pulses intake,heart rate,EFO:0004326,http://www.ebi.ac.uk/efo/EFO_0004326,0.6206738138867504
ieu-a-72,Waist-to-hip ratio,waist-hip ratio,EFO:0004343,http://www.ebi.ac.uk/efo/EFO_0004343,0.7473501006407884
prot-a-485,Cadherin-5,cadherin-1 measurement,EFO:0020209,http://www.ebi.ac.uk/efo/EFO_0020209,0.6101058334448346
met-d-M_HDL_FC,Free cholesterol in medium HDL,free cholesterol measurement,EFO:0008591,http://www.ebi.ac.uk/efo/EFO_0008591,0.6772940392177786
ebi-a-GCST90010216,Tumor necrosis factor receptor superfamily member 6 levels,tumor necrosis factor receptor superfamily member 6 measurement,EFO:0010610,http://www.ebi.ac.uk/efo/EFO_0010610,0.8864403354991359
met-a-569,X-12056,GM12056,EFO:0001134,http://www.ebi.ac.uk/efo/EFO_0001134,0.7327835457560188
prot-a-1596,Protein jagged-1,protein jagged-1 measurement,EFO:0008271,http://www.ebi.ac.uk/efo/EFO_0008271,0.7299819450723154
prot-a-2017,Natural cytotoxicity triggering receptor 3 ligand 1,natural cytotoxicity triggering receptor 3 measurement,EFO:0008243,http://www.ebi.ac.uk/efo/EFO_0008243,0.8553103251225074
prot-a-1703,Layilin,layilin measurement,EFO:0020529,http://www.ebi.ac.uk/efo/EFO_0020529,0.812271747963567
ieu-a-54,Hip circumference,hip circumference,EFO:0005093,http://www.ebi.ac.uk/efo/EFO_0005093,0.9930838204297859
prot-a-3009,Transmembrane protein 2,transmembrane glycoprotein NMB measurement,EFO:0008303,http://www.ebi.ac.uk/efo/EFO_0008303,0.6836531839365165
ukb-d-30140_irnt,Neutrophill count,neutrophil count,EFO:0004833,http://www.ebi.ac.uk/efo/EFO_0004833,0.8855172017762045
met-c-841,Albumin,ovalbumin,EFO:0002674,http://www.ebi.ac.uk/efo/EFO_0002674,0.8211097974568239
ebi-a-GCST90010238,Matrix metalloproteinase-2 levels,matrix metalloproteinase 8 measurement,EFO:0008466,http://www.ebi.ac.uk/efo/EFO_0008466,0.8502832625993029
prot-a-573,C-type lectin domain family 2 member B,C-type lectin domain family 1 member B measurement,EFO:0020200,http://www.ebi.ac.uk/efo/EFO_0020200,0.7480327986794404
ebi-a-GCST90001405,Plasma Blast-Plasma Cell Absolute Count,Plasma Cell Count,EFO:0009248,http://www.ebi.ac.uk/efo/EFO_0009248,0.7319158227411197
prot-a-398,C-C motif chemokine 22,C-C motif chemokine 22 measurement,EFO:0020196,http://www.ebi.ac.uk/efo/EFO_0020196,0.6943794017599925
ebi-a-GCST90002105,HLA DR on plasmacytoid Dendritic Cell,blastic plasmacytoid dendritic cell neoplasm,EFO:0010580,http://www.ebi.ac.uk/efo/EFO_0010580,0.8103584030513755
ebi-a-GCST90010357,Ubiquitin carboxyl-terminal hydrolase 8 levels,ubiquitin carboxyl-terminal hydrolase isozyme L1 measurement,EFO:0020838,http://www.ebi.ac.uk/efo/EFO_0020838,0.6528100988523499
ebi-a-GCST006697,"Parental longevity (combined parental attained age, Martingale residuals)",parental longevity,EFO:0007796,http://www.ebi.ac.uk/efo/EFO_0007796,0.642254607301689
prot-a-467,T-cell surface glycoprotein CD8 beta chain,t-cell surface glycoprotein CD4 measurement,EFO:0020760,http://www.ebi.ac.uk/efo/EFO_0020760,0.6191154857975301
prot-a-2506,RNA-binding protein 39,rna-binding protein 39 measurement,EFO:0020712,http://www.ebi.ac.uk/efo/EFO_0020712,0.7335253019663333
ukb-b-16446,Basal metabolic rate,base metabolic rate measurement,EFO:0007777,http://www.ebi.ac.uk/efo/EFO_0007777,0.8598172371411341
ebi-a-GCST004631,Basophil percentage of white cells,basophil percentage of leukocytes,EFO:0007992,http://www.ebi.ac.uk/efo/EFO_0007992,0.9917887586615932
prot-a-2611,Runt-related transcription factor 3,"acute myeloid leukemia, RUNX1 gene mutation",MONDO:0100422,http://purl.obolibrary.org/obo/MONDO_0100422,0.7494936982474507
ieu-b-4816,Body mass index,body mass index,EFO:0004340,http://www.ebi.ac.uk/efo/EFO_0004340,0.9942778516934498
prot-c-3416_2_2,BTK,Bruton-type agammaglobulinemia,MONDO:0010421,http://purl.obolibrary.org/obo/MONDO_0010421,0.8262783128089903
prot-a-527,Human Chorionic Gonadotropin,human Chorionic Gonadotropin measurement,EFO:0008156,http://www.ebi.ac.uk/efo/EFO_0008156,0.902120403382715
